timestamp,GHI_PHY,TEMPERATURE,PRESSURE,CLDFRAC,CLRNIDX,WIND_SPEED,HUMIDITY,SAZIM,SZA,ISCLEAR,GHICLEAR,DNI,DHI
2022-09-20 00:00:00+00:00,0.0,21.52644729614257,88140.5078125,0.0,0.0,2.9569242000579834,37.99443054199219,350.1902799936744,147.37060108237168,0.0,0.0,0.0,0.0
2022-09-20 00:05:00+00:00,0.0,21.41063690185547,88140.921875,0.0,0.0,2.891380786895752,38.19960021972656,352.4940447415631,147.53318132112184,0.0,0.0,0.0,0.0
2022-09-20 00:10:00+00:00,0.0,21.28571510314941,88136.9140625,0.0,0.0,2.806901693344116,38.4107666015625,354.81583399660417,147.65290250193777,0.0,0.0,0.0,0.0
2022-09-20 00:15:00+00:00,0.0,21.16920280456543,88137.328125,0.0,0.0,2.7765746116638184,38.67892456054688,357.1502844893788,147.7292837540693,0.0,0.0,0.0,0.0
2022-09-20 00:20:00+00:00,0.0,21.06488609313965,88136.90625,0.0,0.0,2.761503219604492,38.9496955871582,359.4918312341484,147.76201481798648,0.0,0.0,0.0,0.0
2022-09-20 00:25:00+00:00,0.0,20.96232795715332,88135.5625,0.0,0.0,2.719203472137451,39.13993835449219,1.8347927088535696,147.75096215722593,0.0,0.0,0.0,0.0
2022-09-20 00:30:00+00:00,0.0,20.857160568237305,88135.15625,0.0,0.0,2.652546167373657,39.2715072631836,4.173465655370592,147.69617169137967,0.0,0.0,0.0,0.0
2022-09-20 00:35:00+00:00,0.0,20.74811553955078,88133.03125,0.0,0.0,2.595489501953125,39.4549446105957,6.502215784075816,147.5978678840889,0.0,0.0,0.0,0.0
2022-09-20 00:40:00+00:00,0.0,20.63997459411621,88131.25,0.0,0.0,2.553067207336426,39.7348747253418,8.8155706793342,147.45644918180386,0.0,0.0,0.0,0.0
2022-09-20 00:45:00+00:00,0.0,20.53636741638184,88132.25,0.0,0.0,2.5218617916107178,40.04111099243164,11.108301330334823,147.27248024735567,0.0,0.0,0.0,0.0
2022-09-20 00:50:00+00:00,0.0,20.43380546569824,88131.859375,0.0,0.0,2.4876821041107178,40.32706832885742,13.375498896101137,147.04668095848996,0.0,0.0,0.0,0.0
2022-09-20 00:55:00+00:00,0.0,20.333703994750977,88131.953125,0.0,0.0,2.4489076137542725,40.62154769897461,15.612636492280274,146.77991302297676,0.0,0.0,0.0,0.0
2022-09-20 01:00:00+00:00,0.0,20.23710060119629,88132.4921875,0.0,0.0,2.412829875946045,40.96488571166992,17.81561756528123,146.47316472216733,0.0,0.0,0.0,0.0
2022-09-20 01:05:00+00:00,0.0,20.14138412475586,88131.9296875,0.0,0.0,2.376553535461426,41.34810256958008,19.9808129842437,146.1275338899569,0.0,0.0,0.0,0.0
