timestamp,GHI_PHY,TEMPERATURE,PRESSURE,CLDFRAC,CLRNIDX,WIND_SPEED,HUMIDITY,SAZIM,SZA,ISCLEAR,GHICLEAR,DNI,DHI
2022-11-02 00:00:00+00:00,0.0,15.61396026611328,88793.390625,0.0,0.0,1.586549997329712,31.129886627197266,350.5949551552916,163.41532856089967,0.0,0.0,0.0,0.0
2022-11-02 00:05:00+00:00,0.0,15.468520164489746,88794.5390625,0.0,0.0,1.2256358861923218,32.07592010498047,354.82199281607626,163.5523913202362,0.0,0.0,0.0,0.0
2022-11-02 00:10:00+00:00,0.0,15.323280334472656,88791.40625,0.0,0.0,0.7734893560409546,32.88608932495117,359.09606817912083,163.61032559191253,0.0,0.0,0.0,0.0
2022-11-02 00:15:00+00:00,0.0,15.180211067199709,88791.6875,0.0,0.0,0.2712244987487793,33.30939865112305,3.3788765937583776,163.58829081300945,0.0,0.0,0.0,0.0
2022-11-02 00:20:00+00:00,0.0,15.0376615524292,88790.640625,0.0,0.0,0.0,33.09356689453125,7.631612769538037,163.48661044093052,0.0,0.0,0.0,0.0
2022-11-02 00:25:00+00:00,0.0,14.91116714477539,88787.9296875,0.0,0.0,0.0,32.16207504272461,11.817189136221373,163.306748945951,0.0,0.0,0.0,0.0
2022-11-02 00:30:00+00:00,0.0,14.819540977478027,88787.2109375,0.0,0.0,0.0,30.76861953735352,15.902224343505509,163.05120979542698,0.0,0.0,0.0,0.0
2022-11-02 00:35:00+00:00,0.0,14.758318901062012,88784.984375,0.0,0.0,0.0,29.319055557250977,19.858533984159635,162.7233708489855,0.0,0.0,0.0,0.0
2022-11-02 00:40:00+00:00,0.0,14.715020179748535,88783.0234375,0.0,0.0,0.0,28.08691596984864,23.664006109834705,162.32728031916253,0.0,0.0,0.0,0.0
2022-11-02 00:45:00+00:00,0.0,14.680158615112305,88783.234375,0.0,0.0,0.0,27.14885711669922,27.302837304265665,161.8674403819681,0.0,0.0,0.0,0.0
2022-11-02 00:50:00+00:00,0.0,14.64680290222168,88782.453125,0.0,0.0,0.0,26.49082565307617,30.765242936724803,161.3485999124071,0.0,0.0,0.0,0.0
2022-11-02 00:55:00+00:00,0.0,14.614797592163086,88781.5703125,0.0,0.0,0.0,26.06786346435547,34.04678387507704,160.77557381426075,0.0,0.0,0.0,0.0
2022-11-02 01:00:00+00:00,0.0,14.595319747924805,88780.5234375,0.0,0.0,0.0,25.798938751220703,37.14748225409801,160.1530974744186,0.0,0.0,0.0,0.0
2022-11-02 01:05:00+00:00,0.0,14.586841583251951,88777.7109375,0.0,0.0,0.0,25.618465423583984,40.07087476025049,159.48571769106783,0.0,0.0,0.0,0.0
2022-11-02 01:10:00+00:00,0.0,14.594100952148438,88775.6015625,0.0,0.0,0.0,25.49907684326172,42.82309861365809,158.7777197203281,0.0,0.0,0.0,0.0
2022-11-02 01:15:00+00:00,0.0,14.612874984741213,88773.78125,0.0,0.0,0.0,25.463438034057617,45.41208776267672,158.03308272865706,0.0,0.0,0.0,0.0
2022-11-02 01:20:00+00:00,0.0,14.636434555053713,88771.3125,0.0,0.0,0.0,25.50202369689941,47.846896750275846,157.25546033949092,0.0,0.0,0.0,0.0
2022-11-02 01:25:00+00:00,0.0,14.650472640991213,88769.8515625,0.0,0.0,0.0,25.613391876220703,50.13716931450614,156.4481771675247,0.0,0.0,0.0,0.0
2022-11-02 01:30:00+00:00,0.0,14.641283988952637,88768.9765625,0.0,0.0,0.0,25.79673767089844,52.292730487484334,155.61423917676177,0.0,0.0,0.0,0.0
2022-11-02 01:35:00+00:00,0.0,14.617667198181152,88767.3671875,0.0,0.0,0.0,25.93189239501953,54.32329462613757,154.75635030194707,0.0,0.0,0.0,0.0
2022-11-02 01:40:00+00:00,0.0,14.581310272216797,88765.9296875,0.0,0.0,0.0,26.122127532958984,56.23826110358522,153.8769346384658,0.0,0.0,0.0,0.0
2022-11-02 01:45:00+00:00,0.0,14.543452262878418,88764.4140625,0.0,0.0,0.0,26.38656616210937,58.046581585360514,152.97816077763196,0.0,0.0,0.0,0.0
2022-11-02 01:50:00+00:00,0.0,14.503213882446287,88762.25,0.0,0.0,0.0,26.675451278686523,59.75668377082991,152.0619653534134,0.0,0.0,0.0,0.0
2022-11-02 01:55:00+00:00,0.0,14.457995414733888,88760.2734375,0.0,0.0,0.0,26.989791870117188,61.37643105957631,151.13007770017825,0.0,0.0,0.0,0.0
2022-11-02 02:00:00+00:00,0.0,14.413447380065918,88758.5625,0.0,0.0,0.0,27.30925750732422,62.913114167643926,150.18404121385635,0.0,0.0,0.0,0.0
2022-11-02 02:05:00+00:00,0.0,14.371294021606444,88756.7578125,0.0,0.0,0.0,27.621488571166992,64.37345846960642,149.2252349801918,0.0,0.0,0.0,0.0
2022-11-02 02:10:00+00:00,0.0,14.326801300048828,88755.5859375,0.0,0.0,0.0,27.93020439147949,65.76364738549876,148.25489152239868,0.0,0.0,0.0,0.0
2022-11-02 02:15:00+00:00,0.0,14.273834228515623,88753.875,0.0,0.0,0.0,28.237611770629883,67.08935030481155,147.27411470668284,0.0,0.0,0.0,0.0
2022-11-02 02:20:00+00:00,0.0,14.222142219543455,88752.3125,0.0,0.0,0.0,28.527908325195312,68.35575766287133,146.28389389698114,0.0,0.0,0.0,0.0
2022-11-02 02:25:00+00:00,0.0,14.175214767456056,88750.625,0.0,0.0,0.0,28.79445075988769,69.56761588788686,145.28511770337826,0.0,0.0,0.0,0.0
2022-11-02 02:30:00+00:00,0.0,14.127205848693848,88749.34375,0.0,0.0,0.0,29.04721069335937,70.72926261188752,144.27858619786616,0.0,0.0,0.0,0.0
2022-11-02 02:35:00+00:00,0.0,14.077125549316406,88747.984375,0.0,0.0,0.0,29.287296295166016,71.84466247391896,143.2650203780659,0.0,0.0,0.0,0.0
2022-11-02 02:40:00+00:00,0.0,14.02856731414795,88746.609375,0.0,0.0,0.0,29.50600814819336,72.91743888546415,142.24507239622997,0.0,0.0,0.0,0.0
2022-11-02 02:45:00+00:00,0.0,13.979061126708984,88745.4921875,0.0,0.0,0.0,29.718481063842773,73.95090618066575,141.21933250992342,0.0,0.0,0.0,0.0
2022-11-02 02:50:00+00:00,0.0,13.935791969299316,88744.109375,0.0,0.0,0.0,29.90147399902344,74.94809715981648,140.1883372336082,0.0,0.0,0.0,0.0
2022-11-02 02:55:00+00:00,0.0,13.89451026916504,88742.65625,0.0,0.0,0.0,30.07464599609375,75.91179058840777,139.15257443587706,0.0,0.0,0.0,0.0
